date, open, high, low, close, volume
2018.04.18 04:07,1.23660,1.23660,1.23656,1.23656,9,0
2018.04.18 04:08,1.23656,1.23666,1.23656,1.23660,40,0
2018.04.18 04:09,1.23660,1.23667,1.23660,1.23663,21,0
2018.04.18 04:10,1.23663,1.23665,1.23662,1.23662,6,0
2018.04.18 04:11,1.23662,1.23673,1.23662,1.23672,20,0
2018.04.18 04:12,1.23672,1.23681,1.23672,1.23677,30,0
2018.04.18 04:13,1.23677,1.23681,1.23669,1.23670,16,0
2018.04.18 04:14,1.23670,1.23682,1.23670,1.23677,35,0
2018.04.18 04:15,1.23677,1.23677,1.23662,1.23674,47,0
2018.04.18 04:16,1.23674,1.23684,1.23673,1.23683,48,0
2018.04.18 04:17,1.23683,1.23683,1.23672,1.23678,20,0
2018.04.18 04:18,1.23678,1.23682,1.23677,1.23681,14,0
2018.04.18 04:19,1.23681,1.23689,1.23681,1.23687,8,0
2018.04.18 04:20,1.23687,1.23698,1.23687,1.23698,18,0
2018.04.18 04:21,1.23699,1.23712,1.23692,1.23711,46,0
2018.04.18 04:22,1.23711,1.23717,1.23704,1.23715,53,0
2018.04.18 04:23,1.23715,1.23722,1.23712,1.23717,57,0
2018.04.18 04:24,1.23717,1.23731,1.23717,1.23722,26,0
2018.04.18 04:25,1.23722,1.23736,1.23722,1.23726,41,0
2018.04.18 04:26,1.23726,1.23727,1.23715,1.23715,41,0
2018.04.18 04:27,1.23714,1.23717,1.23706,1.23711,22,0
2018.04.18 04:28,1.23711,1.23711,1.23701,1.23701,16,0
2018.04.18 04:29,1.23701,1.23701,1.23692,1.23692,21,0
2018.04.18 04:30,1.23692,1.23696,1.23688,1.23689,53,0
2018.04.18 04:31,1.23689,1.23696,1.23689,1.23693,30,0
2018.04.18 04:32,1.23693,1.23695,1.23687,1.23691,18,0
2018.04.18 04:33,1.23691,1.23691,1.23691,1.23691,1,0
2018.04.18 04:34,1.23691,1.23703,1.23690,1.23702,26,0
2018.04.18 04:35,1.23703,1.23708,1.23703,1.23703,19,0
2018.04.18 04:36,1.23703,1.23703,1.23684,1.23685,28,0
2018.04.18 04:37,1.23685,1.23691,1.23683,1.23688,25,0
2018.04.18 04:38,1.23688,1.23701,1.23687,1.23701,31,0
2018.04.18 04:39,1.23701,1.23701,1.23691,1.23695,29,0
2018.04.18 04:40,1.23695,1.23697,1.23692,1.23692,18,0
2018.04.18 04:41,1.23692,1.23703,1.23692,1.23703,11,0
2018.04.18 04:42,1.23703,1.23725,1.23703,1.23717,40,0
2018.04.18 04:43,1.23717,1.23719,1.23714,1.23714,19,0
2018.04.18 04:44,1.23714,1.23720,1.23714,1.23718,15,0
2018.04.18 04:45,1.23718,1.23718,1.23713,1.23714,9,0
2018.04.18 04:46,1.23714,1.23724,1.23714,1.23717,15,0
2018.04.18 04:47,1.23717,1.23717,1.23712,1.23712,6,0
2018.04.18 04:48,1.23712,1.23718,1.23701,1.23701,30,0
2018.04.18 04:49,1.23701,1.23740,1.23696,1.23728,103,0
2018.04.18 04:50,1.23727,1.23738,1.23723,1.23727,43,0
2018.04.18 04:51,1.23727,1.23733,1.23727,1.23728,31,0
2018.04.18 04:52,1.23729,1.23733,1.23723,1.23723,18,0
2018.04.18 04:53,1.23723,1.23724,1.23712,1.23718,28,0
2018.04.18 04:54,1.23719,1.23726,1.23717,1.23723,42,0
2018.04.18 04:55,1.23723,1.23726,1.23719,1.23724,44,0
2018.04.18 04:56,1.23724,1.23724,1.23707,1.23715,86,0
2018.04.18 04:57,1.23714,1.23718,1.23712,1.23716,36,0
2018.04.18 04:58,1.23716,1.23717,1.23699,1.23702,33,0
2018.04.18 04:59,1.23703,1.23714,1.23703,1.23714,22,0
2018.04.18 05:00,1.23714,1.23728,1.23714,1.23728,13,0
2018.04.18 05:01,1.23728,1.23758,1.23728,1.23747,77,0
2018.04.18 05:02,1.23747,1.23759,1.23746,1.23747,45,0
2018.04.18 05:03,1.23747,1.23757,1.23747,1.23756,22,0
2018.04.18 05:04,1.23756,1.23765,1.23754,1.23756,30,0
2018.04.18 05:05,1.23756,1.23760,1.23752,1.23760,43,0
2018.04.18 05:06,1.23760,1.23761,1.23754,1.23759,16,0
2018.04.18 05:07,1.23759,1.23768,1.23759,1.23764,16,0
2018.04.18 05:08,1.23764,1.23764,1.23750,1.23751,26,0
2018.04.18 05:09,1.23751,1.23752,1.23746,1.23746,25,0
2018.04.18 05:10,1.23746,1.23746,1.23737,1.23741,28,0
2018.04.18 05:11,1.23741,1.23751,1.23737,1.23749,39,0
2018.04.18 05:12,1.23749,1.23752,1.23746,1.23746,11,0
2018.04.18 05:13,1.23746,1.23748,1.23744,1.23748,9,0
2018.04.18 05:14,1.23748,1.23760,1.23748,1.23760,27,0
2018.04.18 05:15,1.23760,1.23760,1.23751,1.23752,10,0
2018.04.18 05:16,1.23750,1.23764,1.23749,1.23764,22,0
2018.04.18 05:17,1.23764,1.23774,1.23764,1.23771,31,0
2018.04.18 05:18,1.23771,1.23771,1.23765,1.23766,18,0
2018.04.18 05:19,1.23766,1.23770,1.23765,1.23770,10,0
2018.04.18 05:20,1.23770,1.23770,1.23767,1.23767,2,0
2018.04.18 05:21,1.23767,1.23767,1.23762,1.23762,8,0
2018.04.18 05:22,1.23762,1.23762,1.23760,1.23760,12,0
2018.04.18 05:23,1.23760,1.23767,1.23753,1.23767,13,0
2018.04.18 05:24,1.23767,1.23771,1.23766,1.23768,17,0
2018.04.18 05:25,1.23768,1.23768,1.23765,1.23767,7,0
2018.04.18 05:26,1.23768,1.23770,1.23765,1.23765,9,0
2018.04.18 05:27,1.23765,1.23770,1.23763,1.23768,17,0
2018.04.18 05:28,1.23768,1.23784,1.23768,1.23783,19,0
2018.04.18 05:29,1.23783,1.23783,1.23774,1.23774,9,0
2018.04.18 05:30,1.23774,1.23775,1.23770,1.23774,14,0
2018.04.18 05:31,1.23774,1.23774,1.23771,1.23771,8,0
2018.04.18 05:32,1.23771,1.23771,1.23771,1.23771,1,0
2018.04.18 05:33,1.23771,1.23771,1.23763,1.23763,7,0
2018.04.18 05:34,1.23763,1.23763,1.23760,1.23762,17,0
2018.04.18 05:35,1.23762,1.23764,1.23761,1.23763,6,0
2018.04.18 05:36,1.23763,1.23764,1.23763,1.23764,2,0
2018.04.18 05:37,1.23766,1.23769,1.23758,1.23758,15,0
2018.04.18 05:38,1.23758,1.23762,1.23758,1.23762,18,0
2018.04.18 05:39,1.23762,1.23772,1.23759,1.23771,24,0
2018.04.18 05:40,1.23771,1.23783,1.23768,1.23772,51,0
2018.04.18 05:41,1.23772,1.23782,1.23772,1.23782,24,0
2018.04.18 05:42,1.23782,1.23784,1.23780,1.23780,16,0
2018.04.18 05:43,1.23780,1.23780,1.23779,1.23780,3,0
2018.04.18 05:44,1.23780,1.23785,1.23780,1.23785,6,0
2018.04.18 05:45,1.23785,1.23806,1.23785,1.23799,56,0
2018.04.18 05:46,1.23799,1.23799,1.23777,1.23786,39,0
2018.04.18 05:47,1.23786,1.23794,1.23785,1.23794,17,0
2018.04.18 05:48,1.23794,1.23796,1.23794,1.23795,6,0
2018.04.18 05:49,1.23795,1.23796,1.23795,1.23795,3,0
2018.04.18 05:50,1.23795,1.23795,1.23784,1.23784,11,0
2018.04.18 05:51,1.23784,1.23784,1.23765,1.23772,22,0
2018.04.18 05:52,1.23772,1.23772,1.23768,1.23768,7,0
2018.04.18 05:53,1.23768,1.23783,1.23768,1.23783,28,0
2018.04.18 05:54,1.23784,1.23785,1.23784,1.23785,2,0
2018.04.18 05:55,1.23785,1.23785,1.23779,1.23779,5,0
2018.04.18 05:56,1.23779,1.23787,1.23779,1.23787,14,0
2018.04.18 05:57,1.23787,1.23800,1.23787,1.23800,11,0
2018.04.18 05:58,1.23800,1.23803,1.23794,1.23802,13,0
2018.04.18 05:59,1.23802,1.23806,1.23798,1.23800,26,0
2018.04.18 06:00,1.23800,1.23807,1.23795,1.23803,31,0
2018.04.18 06:01,1.23803,1.23803,1.23799,1.23799,9,0
2018.04.18 06:02,1.23798,1.23798,1.23793,1.23795,22,0
2018.04.18 06:03,1.23795,1.23809,1.23795,1.23807,24,0
2018.04.18 06:04,1.23807,1.23808,1.23794,1.23794,18,0
2018.04.18 06:05,1.23794,1.23794,1.23791,1.23793,6,0
2018.04.18 06:06,1.23793,1.23803,1.23792,1.23801,14,0
2018.04.18 06:07,1.23801,1.23801,1.23794,1.23801,9,0
2018.04.18 06:08,1.23801,1.23801,1.23795,1.23800,9,0
2018.04.18 06:09,1.23797,1.23802,1.23797,1.23802,14,0
2018.04.18 06:10,1.23802,1.23805,1.23799,1.23799,23,0
2018.04.18 06:11,1.23799,1.23802,1.23797,1.23800,11,0
2018.04.18 06:12,1.23800,1.23800,1.23800,1.23800,1,0
2018.04.18 06:13,1.23800,1.23800,1.23798,1.23800,3,0
2018.04.18 06:14,1.23800,1.23800,1.23799,1.23799,2,0
2018.04.18 06:15,1.23799,1.23802,1.23798,1.23799,19,0
2018.04.18 06:16,1.23799,1.23800,1.23794,1.23794,7,0
2018.04.18 06:17,1.23793,1.23793,1.23782,1.23783,24,0
2018.04.18 06:18,1.23783,1.23783,1.23783,1.23783,1,0
2018.04.18 06:19,1.23783,1.23783,1.23781,1.23783,12,0
2018.04.18 06:20,1.23783,1.23783,1.23782,1.23782,4,0
2018.04.18 06:21,1.23782,1.23785,1.23780,1.23783,9,0
2018.04.18 06:22,1.23783,1.23783,1.23783,1.23783,1,0
2018.04.18 06:23,1.23783,1.23783,1.23778,1.23782,11,0
2018.04.18 06:24,1.23782,1.23783,1.23779,1.23782,11,0
2018.04.18 06:25,1.23782,1.23783,1.23781,1.23783,10,0
2018.04.18 06:26,1.23783,1.23783,1.23780,1.23780,3,0
2018.04.18 06:27,1.23780,1.23780,1.23779,1.23779,12,0
2018.04.18 06:28,1.23779,1.23779,1.23778,1.23778,2,0
2018.04.18 06:29,1.23778,1.23778,1.23773,1.23773,5,0
2018.04.18 06:30,1.23773,1.23774,1.23768,1.23770,11,0
2018.04.18 06:31,1.23770,1.23773,1.23762,1.23762,13,0
2018.04.18 06:32,1.23762,1.23767,1.23762,1.23766,25,0
2018.04.18 06:33,1.23766,1.23767,1.23763,1.23767,17,0
2018.04.18 06:34,1.23767,1.23768,1.23761,1.23762,10,0
2018.04.18 06:35,1.23762,1.23762,1.23758,1.23759,13,0
2018.04.18 06:36,1.23759,1.23761,1.23753,1.23753,14,0
2018.04.18 06:37,1.23752,1.23755,1.23752,1.23752,5,0
2018.04.18 06:38,1.23755,1.23757,1.23748,1.23753,18,0
2018.04.18 06:39,1.23753,1.23753,1.23751,1.23753,5,0
2018.04.18 06:40,1.23753,1.23753,1.23749,1.23749,9,0
2018.04.18 06:41,1.23749,1.23749,1.23748,1.23748,2,0
2018.04.18 06:42,1.23748,1.23748,1.23747,1.23748,3,0
2018.04.18 06:43,1.23748,1.23748,1.23746,1.23748,13,0
2018.04.18 06:44,1.23748,1.23748,1.23737,1.23742,16,0
2018.04.18 06:45,1.23740,1.23740,1.23730,1.23738,20,0
2018.04.18 06:46,1.23738,1.23738,1.23723,1.23725,40,0
2018.04.18 06:47,1.23725,1.23729,1.23721,1.23729,23,0
2018.04.18 06:48,1.23729,1.23743,1.23729,1.23739,30,0
2018.04.18 06:49,1.23739,1.23740,1.23739,1.23740,4,0
2018.04.18 06:50,1.23740,1.23746,1.23740,1.23742,30,0
2018.04.18 06:51,1.23742,1.23755,1.23739,1.23743,32,0
2018.04.18 06:52,1.23743,1.23763,1.23742,1.23763,43,0
2018.04.18 06:53,1.23763,1.23781,1.23762,1.23775,25,0
2018.04.18 06:54,1.23775,1.23778,1.23774,1.23776,11,0
2018.04.18 06:55,1.23776,1.23776,1.23773,1.23774,7,0
2018.04.18 06:56,1.23774,1.23789,1.23774,1.23789,17,0
2018.04.18 06:57,1.23789,1.23796,1.23789,1.23794,25,0
2018.04.18 06:58,1.23794,1.23823,1.23794,1.23819,61,0
2018.04.18 06:59,1.23819,1.23820,1.23815,1.23816,18,0
2018.04.18 07:00,1.23816,1.23817,1.23815,1.23816,13,0
2018.04.18 07:01,1.23816,1.23816,1.23815,1.23816,5,0
2018.04.18 07:02,1.23816,1.23816,1.23799,1.23800,26,0
2018.04.18 07:03,1.23800,1.23801,1.23800,1.23801,4,0
2018.04.18 07:04,1.23801,1.23805,1.23801,1.23805,4,0
2018.04.18 07:05,1.23805,1.23805,1.23799,1.23800,8,0
2018.04.18 07:06,1.23800,1.23802,1.23800,1.23802,5,0
2018.04.18 07:07,1.23802,1.23802,1.23802,1.23802,1,0
2018.04.18 07:08,1.23802,1.23805,1.23800,1.23800,13,0
2018.04.18 07:09,1.23800,1.23800,1.23799,1.23799,2,0
2018.04.18 07:10,1.23799,1.23800,1.23798,1.23800,10,0
2018.04.18 07:11,1.23800,1.23800,1.23798,1.23799,6,0
2018.04.18 07:12,1.23799,1.23800,1.23799,1.23800,2,0
2018.04.18 07:13,1.23800,1.23801,1.23797,1.23799,11,0
2018.04.18 07:14,1.23799,1.23800,1.23799,1.23799,9,0
2018.04.18 07:15,1.23799,1.23800,1.23797,1.23800,10,0
2018.04.18 07:16,1.23800,1.23800,1.23799,1.23799,2,0
2018.04.18 07:17,1.23799,1.23800,1.23798,1.23800,6,0
2018.04.18 07:18,1.23800,1.23800,1.23795,1.23799,15,0
2018.04.18 07:19,1.23799,1.23800,1.23795,1.23800,9,0
2018.04.18 07:20,1.23800,1.23800,1.23798,1.23800,6,0
2018.04.18 07:21,1.23800,1.23800,1.23799,1.23800,11,0
2018.04.18 07:22,1.23800,1.23805,1.23797,1.23805,15,0
2018.04.18 07:23,1.23805,1.23806,1.23802,1.23802,12,0
2018.04.18 07:24,1.23802,1.23803,1.23789,1.23789,48,0
2018.04.18 07:25,1.23789,1.23793,1.23786,1.23792,25,0
2018.04.18 07:26,1.23792,1.23796,1.23791,1.23795,9,0
2018.04.18 07:27,1.23795,1.23795,1.23794,1.23794,2,0
2018.04.18 07:28,1.23794,1.23795,1.23791,1.23792,5,0
2018.04.18 07:29,1.23792,1.23794,1.23791,1.23793,8,0
2018.04.18 07:30,1.23793,1.23794,1.23787,1.23788,14,0
2018.04.18 07:31,1.23788,1.23790,1.23785,1.23789,25,0
2018.04.18 07:32,1.23789,1.23790,1.23788,1.23790,6,0
2018.04.18 07:33,1.23790,1.23791,1.23790,1.23790,3,0
2018.04.18 07:34,1.23790,1.23793,1.23790,1.23791,6,0
2018.04.18 07:35,1.23791,1.23792,1.23790,1.23790,3,0
2018.04.18 07:36,1.23790,1.23793,1.23790,1.23790,7,0
2018.04.18 07:37,1.23790,1.23790,1.23789,1.23789,4,0
2018.04.18 07:38,1.23789,1.23790,1.23775,1.23775,20,0
2018.04.18 07:39,1.23775,1.23777,1.23770,1.23773,26,0
2018.04.18 07:40,1.23773,1.23774,1.23766,1.23769,31,0
2018.04.18 07:41,1.23769,1.23772,1.23767,1.23770,29,0
2018.04.18 07:42,1.23769,1.23772,1.23768,1.23768,20,0
2018.04.18 07:43,1.23768,1.23782,1.23768,1.23770,38,0
2018.04.18 07:44,1.23770,1.23774,1.23770,1.23771,19,0
2018.04.18 07:45,1.23771,1.23771,1.23764,1.23770,16,0
2018.04.18 07:46,1.23770,1.23784,1.23770,1.23780,20,0
2018.04.18 07:47,1.23780,1.23782,1.23773,1.23773,15,0
2018.04.18 07:48,1.23773,1.23774,1.23768,1.23772,21,0
2018.04.18 07:49,1.23775,1.23775,1.23767,1.23773,46,0
2018.04.18 07:50,1.23772,1.23774,1.23771,1.23773,16,0
2018.04.18 07:51,1.23773,1.23779,1.23771,1.23778,31,0
2018.04.18 07:52,1.23778,1.23781,1.23777,1.23778,9,0
2018.04.18 07:53,1.23778,1.23781,1.23778,1.23781,14,0
2018.04.18 07:54,1.23782,1.23782,1.23778,1.23778,8,0
2018.04.18 07:55,1.23778,1.23783,1.23778,1.23778,14,0
2018.04.18 07:56,1.23778,1.23780,1.23778,1.23779,4,0
2018.04.18 07:57,1.23779,1.23780,1.23779,1.23779,3,0
2018.04.18 07:58,1.23779,1.23781,1.23778,1.23779,13,0
2018.04.18 07:59,1.23779,1.23780,1.23769,1.23773,30,0
2018.04.18 08:00,1.23773,1.23773,1.23767,1.23768,30,0
2018.04.18 08:01,1.23768,1.23768,1.23763,1.23764,13,0
2018.04.18 08:02,1.23764,1.23774,1.23764,1.23774,8,0
2018.04.18 08:03,1.23774,1.23775,1.23774,1.23774,3,0
2018.04.18 08:04,1.23774,1.23774,1.23769,1.23773,20,0
2018.04.18 08:05,1.23773,1.23780,1.23773,1.23778,16,0
2018.04.18 08:06,1.23778,1.23778,1.23775,1.23775,2,0
2018.04.18 08:07,1.23775,1.23775,1.23769,1.23774,12,0
2018.04.18 08:08,1.23774,1.23776,1.23763,1.23763,14,0
2018.04.18 08:09,1.23763,1.23768,1.23757,1.23765,19,0
2018.04.18 08:10,1.23765,1.23768,1.23764,1.23765,7,0
2018.04.18 08:11,1.23765,1.23768,1.23765,1.23765,10,0
2018.04.18 08:12,1.23765,1.23765,1.23760,1.23761,7,0
2018.04.18 08:13,1.23761,1.23762,1.23761,1.23762,2,0
2018.04.18 08:14,1.23762,1.23762,1.23760,1.23762,5,0
2018.04.18 08:15,1.23762,1.23763,1.23750,1.23751,18,0
2018.04.18 08:16,1.23751,1.23752,1.23736,1.23739,29,0
2018.04.18 08:17,1.23739,1.23744,1.23737,1.23742,24,0
2018.04.18 08:18,1.23742,1.23748,1.23741,1.23747,10,0
2018.04.18 08:19,1.23747,1.23747,1.23742,1.23743,15,0
2018.04.18 08:20,1.23743,1.23743,1.23741,1.23741,7,0
2018.04.18 08:21,1.23741,1.23743,1.23734,1.23743,21,0
2018.04.18 08:22,1.23743,1.23743,1.23735,1.23737,19,0
2018.04.18 08:23,1.23737,1.23737,1.23736,1.23737,3,0
2018.04.18 08:24,1.23737,1.23739,1.23737,1.23739,3,0
2018.04.18 08:25,1.23739,1.23739,1.23739,1.23739,1,0
2018.04.18 08:26,1.23739,1.23739,1.23739,1.23739,1,0
2018.04.18 08:27,1.23739,1.23742,1.23738,1.23742,6,0
2018.04.18 08:28,1.23740,1.23741,1.23738,1.23739,17,0
2018.04.18 08:29,1.23739,1.23743,1.23738,1.23743,10,0
2018.04.18 08:30,1.23743,1.23748,1.23743,1.23748,5,0
2018.04.18 08:31,1.23748,1.23749,1.23748,1.23749,4,0
2018.04.18 08:32,1.23749,1.23749,1.23747,1.23747,3,0
2018.04.18 08:33,1.23746,1.23746,1.23744,1.23744,3,0
2018.04.18 08:34,1.23744,1.23744,1.23736,1.23739,17,0
2018.04.18 08:35,1.23739,1.23739,1.23729,1.23732,16,0
2018.04.18 08:36,1.23732,1.23732,1.23723,1.23723,31,0
2018.04.18 08:37,1.23723,1.23723,1.23709,1.23712,38,0
2018.04.18 08:38,1.23712,1.23712,1.23706,1.23708,16,0
2018.04.18 08:39,1.23708,1.23709,1.23701,1.23707,21,0
2018.04.18 08:40,1.23707,1.23709,1.23707,1.23709,5,0
2018.04.18 08:41,1.23709,1.23709,1.23709,1.23709,1,0
2018.04.18 08:42,1.23709,1.23729,1.23709,1.23729,26,0
2018.04.18 08:43,1.23729,1.23743,1.23729,1.23735,32,0
2018.04.18 08:44,1.23735,1.23735,1.23728,1.23734,13,0
2018.04.18 08:45,1.23734,1.23736,1.23734,1.23734,5,0
2018.04.18 08:46,1.23734,1.23735,1.23734,1.23735,2,0
2018.04.18 08:47,1.23735,1.23765,1.23735,1.23764,33,0
2018.04.18 08:48,1.23764,1.23772,1.23760,1.23766,58,0
2018.04.18 08:49,1.23766,1.23770,1.23763,1.23764,28,0
2018.04.18 08:50,1.23764,1.23765,1.23758,1.23759,13,0
2018.04.18 08:51,1.23758,1.23764,1.23746,1.23763,45,0
2018.04.18 08:52,1.23763,1.23764,1.23753,1.23760,44,0
2018.04.18 08:53,1.23760,1.23776,1.23760,1.23770,31,0
2018.04.18 08:54,1.23770,1.23780,1.23768,1.23774,22,0
2018.04.18 08:55,1.23774,1.23775,1.23764,1.23765,22,0
2018.04.18 08:56,1.23765,1.23766,1.23760,1.23760,25,0
2018.04.18 08:57,1.23760,1.23772,1.23755,1.23760,37,0
2018.04.18 08:58,1.23760,1.23760,1.23743,1.23749,27,0
2018.04.18 08:59,1.23749,1.23768,1.23749,1.23767,23,0
2018.04.18 09:00,1.23767,1.23789,1.23762,1.23789,41,0
2018.04.18 09:01,1.23789,1.23800,1.23788,1.23793,80,0
2018.04.18 09:02,1.23794,1.23802,1.23781,1.23782,107,0
2018.04.18 09:03,1.23782,1.23807,1.23782,1.23793,92,0
2018.04.18 09:04,1.23793,1.23793,1.23763,1.23766,55,0
2018.04.18 09:05,1.23766,1.23769,1.23762,1.23762,53,0
2018.04.18 09:06,1.23762,1.23769,1.23752,1.23769,94,0
2018.04.18 09:07,1.23769,1.23781,1.23764,1.23775,69,0
2018.04.18 09:08,1.23775,1.23792,1.23775,1.23782,89,0
2018.04.18 09:09,1.23782,1.23787,1.23762,1.23768,114,0
2018.04.18 09:10,1.23768,1.23791,1.23767,1.23782,52,0
2018.04.18 09:11,1.23782,1.23787,1.23772,1.23772,52,0
2018.04.18 09:12,1.23772,1.23778,1.23752,1.23758,72,0
2018.04.18 09:13,1.23758,1.23758,1.23752,1.23756,51,0
2018.04.18 09:14,1.23756,1.23763,1.23748,1.23751,40,0
2018.04.18 09:15,1.23751,1.23756,1.23742,1.23742,56,0
2018.04.18 09:16,1.23742,1.23760,1.23742,1.23746,63,0
2018.04.18 09:17,1.23746,1.23746,1.23703,1.23718,146,0
2018.04.18 09:18,1.23718,1.23739,1.23718,1.23731,81,0
2018.04.18 09:19,1.23731,1.23751,1.23727,1.23751,82,0
2018.04.18 09:20,1.23751,1.23762,1.23751,1.23752,56,0
2018.04.18 09:21,1.23752,1.23767,1.23751,1.23751,48,0
2018.04.18 09:22,1.23751,1.23757,1.23737,1.23741,73,0
2018.04.18 09:23,1.23741,1.23749,1.23727,1.23732,86,0
2018.04.18 09:24,1.23732,1.23732,1.23716,1.23723,103,0
2018.04.18 09:25,1.23723,1.23733,1.23716,1.23717,119,0
2018.04.18 09:26,1.23717,1.23718,1.23703,1.23714,90,0
2018.04.18 09:27,1.23714,1.23718,1.23682,1.23683,111,0
2018.04.18 09:28,1.23683,1.23699,1.23678,1.23697,72,0
2018.04.18 09:29,1.23697,1.23704,1.23693,1.23699,39,0
2018.04.18 09:30,1.23699,1.23711,1.23693,1.23694,62,0
2018.04.18 09:31,1.23694,1.23697,1.23674,1.23679,105,0
2018.04.18 09:32,1.23679,1.23688,1.23668,1.23683,76,0
2018.04.18 09:33,1.23683,1.23692,1.23674,1.23678,66,0
2018.04.18 09:34,1.23678,1.23688,1.23674,1.23677,81,0
2018.04.18 09:35,1.23677,1.23704,1.23677,1.23697,77,0
2018.04.18 09:36,1.23695,1.23704,1.23692,1.23697,59,0
2018.04.18 09:37,1.23697,1.23703,1.23693,1.23694,33,0
2018.04.18 09:38,1.23694,1.23704,1.23689,1.23689,38,0
2018.04.18 09:39,1.23689,1.23689,1.23670,1.23679,69,0
2018.04.18 09:40,1.23679,1.23708,1.23678,1.23708,55,0
2018.04.18 09:41,1.23708,1.23712,1.23703,1.23710,49,0
2018.04.18 09:42,1.23710,1.23718,1.23703,1.23718,37,0
2018.04.18 09:43,1.23718,1.23734,1.23714,1.23728,55,0
2018.04.18 09:44,1.23728,1.23737,1.23713,1.23730,115,0
2018.04.18 09:45,1.23730,1.23749,1.23727,1.23732,106,0
2018.04.18 09:46,1.23732,1.23737,1.23725,1.23730,78,0
2018.04.18 09:47,1.23727,1.23743,1.23727,1.23732,101,0
2018.04.18 09:48,1.23732,1.23734,1.23716,1.23717,71,0
2018.04.18 09:49,1.23718,1.23721,1.23678,1.23692,125,0
2018.04.18 09:50,1.23692,1.23713,1.23688,1.23705,99,0
2018.04.18 09:51,1.23705,1.23721,1.23705,1.23705,76,0
2018.04.18 09:52,1.23705,1.23709,1.23675,1.23675,125,0
2018.04.18 09:53,1.23675,1.23675,1.23629,1.23633,188,0
2018.04.18 09:54,1.23633,1.23649,1.23627,1.23649,103,0
2018.04.18 09:55,1.23649,1.23652,1.23634,1.23647,77,0
2018.04.18 09:56,1.23647,1.23660,1.23644,1.23660,38,0
2018.04.18 09:57,1.23660,1.23678,1.23654,1.23668,80,0
2018.04.18 09:58,1.23667,1.23667,1.23610,1.23619,200,0
2018.04.18 09:59,1.23619,1.23632,1.23614,1.23632,100,0
2018.04.18 10:00,1.23632,1.23639,1.23615,1.23626,186,0
2018.04.18 10:01,1.23626,1.23648,1.23626,1.23644,133,0
2018.04.18 10:02,1.23644,1.23648,1.23634,1.23635,102,0
2018.04.18 10:03,1.23635,1.23644,1.23594,1.23597,98,0
2018.04.18 10:04,1.23597,1.23606,1.23585,1.23599,87,0
2018.04.18 10:05,1.23599,1.23608,1.23588,1.23589,61,0
2018.04.18 10:06,1.23589,1.23596,1.23538,1.23553,246,0
2018.04.18 10:07,1.23553,1.23561,1.23544,1.23560,151,0
2018.04.18 10:08,1.23560,1.23563,1.23530,1.23530,230,0
2018.04.18 10:09,1.23530,1.23564,1.23527,1.23539,187,0
2018.04.18 10:10,1.23539,1.23548,1.23512,1.23544,202,0
2018.04.18 10:11,1.23544,1.23546,1.23525,1.23525,120,0
2018.04.18 10:12,1.23525,1.23546,1.23486,1.23499,262,0
2018.04.18 10:13,1.23500,1.23544,1.23500,1.23544,167,0
2018.04.18 10:14,1.23543,1.23547,1.23530,1.23545,81,0
2018.04.18 10:15,1.23545,1.23552,1.23534,1.23546,70,0
2018.04.18 10:16,1.23546,1.23556,1.23537,1.23556,70,0
2018.04.18 10:17,1.23556,1.23568,1.23555,1.23563,69,0
2018.04.18 10:18,1.23563,1.23568,1.23558,1.23564,53,0
2018.04.18 10:19,1.23564,1.23578,1.23562,1.23567,69,0
2018.04.18 10:20,1.23567,1.23567,1.23546,1.23546,66,0
2018.04.18 10:21,1.23547,1.23557,1.23545,1.23550,51,0
2018.04.18 10:22,1.23550,1.23568,1.23546,1.23562,47,0
2018.04.18 10:23,1.23562,1.23573,1.23561,1.23573,57,0
2018.04.18 10:24,1.23574,1.23587,1.23574,1.23577,49,0
2018.04.18 10:25,1.23577,1.23577,1.23567,1.23572,21,0
2018.04.18 10:26,1.23572,1.23572,1.23548,1.23560,89,0
2018.04.18 10:27,1.23559,1.23568,1.23552,1.23552,43,0
2018.04.18 10:28,1.23552,1.23556,1.23547,1.23556,42,0
2018.04.18 10:29,1.23556,1.23563,1.23541,1.23544,95,0
2018.04.18 10:30,1.23545,1.23575,1.23545,1.23567,72,0
2018.04.18 10:31,1.23567,1.23571,1.23562,1.23570,44,0
2018.04.18 10:32,1.23570,1.23585,1.23564,1.23585,64,0
2018.04.18 10:33,1.23585,1.23591,1.23573,1.23589,38,0
2018.04.18 10:34,1.23588,1.23607,1.23568,1.23570,88,0
2018.04.18 10:35,1.23570,1.23610,1.23568,1.23600,109,0
2018.04.18 10:36,1.23600,1.23614,1.23596,1.23601,102,0
2018.04.18 10:37,1.23601,1.23615,1.23597,1.23606,101,0
2018.04.18 10:38,1.23606,1.23610,1.23601,1.23602,70,0
2018.04.18 10:39,1.23602,1.23605,1.23580,1.23586,72,0
2018.04.18 10:40,1.23586,1.23600,1.23584,1.23598,61,0
2018.04.18 10:41,1.23598,1.23604,1.23582,1.23582,75,0
2018.04.18 10:42,1.23582,1.23589,1.23580,1.23586,39,0
2018.04.18 10:43,1.23586,1.23603,1.23586,1.23596,68,0
2018.04.18 10:44,1.23596,1.23601,1.23592,1.23601,17,0
2018.04.18 10:45,1.23601,1.23606,1.23601,1.23606,31,0
